datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-16T04:57:57.261595,50,icImg_0011.jpg,icImg_0011.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.282295,50,icImg_0012.jpg,icImg_0012.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.303383,50,icImg_0013.jpg,icImg_0013.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.324270,50,icImg_0014.jpg,icImg_0014.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.345227,50,icImg_0015.jpg,icImg_0015.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.366166,50,icImg_0016.jpg,icImg_0016.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.386945,50,icImg_0017.jpg,icImg_0017.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.407586,50,icImg_0018.jpg,icImg_0018.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.428260,50,icImg_0019.jpg,icImg_0019.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.449235,50,icImg_0020.jpg,icImg_0020.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.469917,50,icImg_0021.jpg,icImg_0021.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.490687,50,icImg_0022.jpg,icImg_0022.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.511597,50,icImg_0023.jpg,icImg_0023.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.532427,50,icImg_0024.jpg,icImg_0024.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.553308,50,icImg_0025.jpg,icImg_0025.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.574150,50,icImg_0026.jpg,icImg_0026.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.595609,50,icImg_0027.jpg,icImg_0027.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.616455,50,icImg_0028.jpg,icImg_0028.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.640599,50,icImg_0029.jpg,icImg_0029.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.661613,50,icImg_0030.jpg,icImg_0030.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.682471,50,icImg_0031.jpg,icImg_0031.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.707261,50,icImg_0032.jpg,icImg_0032.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.728114,50,icImg_0033.jpg,icImg_0033.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.750505,50,icImg_0034.jpg,icImg_0034.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.770916,50,icImg_0035.jpg,icImg_0035.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.791818,50,icImg_0036.jpg,icImg_0036.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.812367,50,icImg_0037.jpg,icImg_0037.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.833387,50,icImg_0038.jpg,icImg_0038.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.854163,50,icImg_0039.jpg,icImg_0039.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.874905,50,icImg_0040.jpg,icImg_0040.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.895542,50,icImg_0041.jpg,icImg_0041.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.916241,50,icImg_0042.jpg,icImg_0042.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.937047,50,icImg_0043.jpg,icImg_0043.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.958733,50,icImg_0044.jpg,icImg_0044.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:57.979646,50,icImg_0045.jpg,icImg_0045.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.000389,50,icImg_0046.jpg,icImg_0046.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.020931,50,icImg_0047.jpg,icImg_0047.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.041670,50,icImg_0048.jpg,icImg_0048.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.062137,50,icImg_0049.jpg,icImg_0049.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.082796,50,icImg_0050.jpg,icImg_0050.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.103140,50,icImg_0051.jpg,icImg_0051.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.123513,50,icImg_0052.jpg,icImg_0052.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.144258,50,icImg_0053.jpg,icImg_0053.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.165208,50,icImg_0054.jpg,icImg_0054.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.185896,50,icImg_0055.jpg,icImg_0055.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.206297,50,icImg_0056.jpg,icImg_0056.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.227101,50,icImg_0057.jpg,icImg_0057.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.247895,50,icImg_0058.jpg,icImg_0058.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.268233,50,icImg_0059.jpg,icImg_0059.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.288646,50,icImg_0060.jpg,icImg_0060.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.309233,50,icImg_0061.jpg,icImg_0061.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.329938,50,icImg_0062.jpg,icImg_0062.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.350940,50,icImg_0063.jpg,icImg_0063.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.371567,50,icImg_0064.jpg,icImg_0064.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.392034,50,icImg_0065.jpg,icImg_0065.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.412413,50,icImg_0066.jpg,icImg_0066.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.432744,50,icImg_0067.jpg,icImg_0067.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.453139,50,icImg_0068.jpg,icImg_0068.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.473475,50,icImg_0069.jpg,icImg_0069.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.493844,50,icImg_0070.jpg,icImg_0070.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.514452,50,icImg_0071.jpg,icImg_0071.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.534791,50,icImg_0072.jpg,icImg_0072.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.555215,50,icImg_0073.jpg,icImg_0073.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.575476,50,icImg_0074.jpg,icImg_0074.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.601040,50,icImg_0075.jpg,icImg_0075.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.625209,50,icImg_0076.jpg,icImg_0076.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.647892,50,icImg_0077.jpg,icImg_0077.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.668533,50,icImg_0078.jpg,icImg_0078.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.689024,50,icImg_0079.jpg,icImg_0079.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.709454,50,icImg_0080.jpg,icImg_0080.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.730001,50,icImg_0081.jpg,icImg_0081.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.751735,50,icImg_0082.jpg,icImg_0082.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.777310,50,icImg_0083.jpg,icImg_0083.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.797682,50,icImg_0084.jpg,icImg_0084.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.818071,50,icImg_0085.jpg,icImg_0085.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.838437,50,icImg_0086.jpg,icImg_0086.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.858970,50,icImg_0087.jpg,icImg_0087.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.879294,50,icImg_0088.jpg,icImg_0088.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.900046,50,icImg_0089.jpg,icImg_0089.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.920385,50,icImg_0090.jpg,icImg_0090.jpg,Nominal,0.505,0.495,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.941011,50,icImg_0091.jpg,icImg_0091.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.962246,50,icImg_0092.jpg,icImg_0092.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:58.982735,50,icImg_0093.jpg,icImg_0093.jpg,Nominal,0.504,0.496,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:59.003103,50,icImg_0094.jpg,icImg_0094.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:59.023480,50,ocImg_0001.jpg,ocImg_0001.jpg,Nominal,0.503,0.497,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
2024-11-16T04:57:59.043986,50,ocImg_0002.jpg,ocImg_0002.jpg,Nominal,0.502,0.498,"A woven textile with a uniform and consistent pattern, featuring no visible tears, defects, or disruptions in the material's weave structure.","A woven textile with a distinct defect, where the material has been damaged, disrupting the otherwise uniform pattern of the fabric."
